Date,Open,High,Low,Close,Volume
2025-01-09 02:30:00,2484.65,2485.35,2483.89,2485.0,1264
2025-01-09 02:45:00,2485.0,2486.94,2484.64,2485.29,4273
2025-01-09 03:00:00,2485.29,2486.03,2481.65,2483.25,738
2025-01-09 03:15:00,2483.25,2484.23,2479.33,2480.88,1011
2025-01-09 03:30:00,2480.88,2481.92,2479.2,2480.11,2468
2025-01-09 03:45:00,2480.11,2481.65,2478.76,2480.75,4325
2025-01-09 04:00:00,2480.75,2481.85,2479.23,2480.77,3504
2025-01-09 04:15:00,2480.77,2482.61,2478.96,2481.18,3605
2025-01-09 04:30:00,2481.18,2481.96,2480.21,2480.51,1347
2025-01-09 04:45:00,2480.51,2482.02,2477.11,2479.05,2962
2025-01-09 05:00:00,2479.05,2481.04,2475.8,2476.64,1507
2025-01-09 05:15:00,2476.64,2477.32,2473.56,2474.91,1920
2025-01-09 05:30:00,2474.91,2476.01,2474.18,2474.98,3741
2025-01-09 05:45:00,2474.98,2475.48,2473.42,2474.89,1141
2025-01-09 06:00:00,2474.89,2475.54,2472.97,2474.24,3800
2025-01-09 06:15:00,2474.24,2477.59,2472.93,2476.21,874
2025-01-09 06:30:00,2476.21,2477.41,2473.07,2474.95,989
2025-01-09 06:45:00,2474.95,2478.96,2473.7,2477.11,864
2025-01-09 07:00:00,2477.11,2478.83,2476.15,2477.3,4893
2025-01-09 07:15:00,2477.3,2479.12,2473.69,2475.55,3949
2025-01-09 07:30:00,2475.55,2475.92,2471.79,2473.26,1314
2025-01-09 07:45:00,2473.26,2475.15,2472.62,2472.95,1552
2025-01-09 08:00:00,2472.95,2474.34,2472.23,2472.57,3010
2025-01-09 08:15:00,2472.57,2474.22,2470.46,2471.26,2519
2025-01-09 08:30:00,2471.26,2472.15,2469.18,2470.74,4644
2025-01-09 08:45:00,2470.74,2472.73,2470.4,2470.78,3626
2025-01-09 09:00:00,2470.78,2473.53,2470.48,2471.7,681
2025-01-09 09:15:00,2471.7,2474.52,2470.37,2472.65,2644
2025-01-09 09:30:00,2472.65,2474.03,2470.05,2470.71,3561
2025-01-09 09:45:00,2470.71,2472.73,2469.61,2471.83,1735
2025-01-09 10:00:00,2471.83,2472.53,2470.96,2472.17,4923
2025-01-09 10:15:00,2472.17,2473.48,2471.24,2472.03,2477
2025-01-09 10:30:00,2472.03,2474.27,2471.64,2472.78,783
2025-01-09 10:45:00,2472.78,2475.94,2472.1,2474.91,1063
2025-01-09 11:00:00,2474.91,2478.27,2473.05,2476.81,1524
2025-01-09 11:15:00,2476.81,2478.05,2474.23,2476.07,3434
2025-01-09 11:30:00,2476.07,2477.7,2473.87,2474.71,1798
2025-01-09 11:45:00,2474.71,2476.37,2473.04,2475.81,4924
2025-01-09 12:00:00,2475.81,2479.29,2474.12,2477.81,1341
2025-01-09 12:15:00,2477.81,2480.43,2476.0,2478.6,1134
2025-01-09 12:30:00,2478.6,2479.73,2475.36,2476.55,1643
2025-01-09 12:45:00,2476.55,2477.8,2473.12,2474.66,4384
2025-01-09 13:00:00,2474.66,2477.49,2473.77,2475.98,1854
2025-01-09 13:15:00,2475.98,2477.41,2474.69,2476.56,4097
2025-01-09 13:30:00,2476.56,2477.94,2473.25,2474.4,2766
2025-01-09 13:45:00,2474.4,2477.57,2473.65,2476.07,711
2025-01-09 14:00:00,2476.07,2477.02,2474.75,2475.3,4968
2025-01-09 14:15:00,2475.3,2476.67,2472.19,2473.73,4810
2025-01-09 14:30:00,2473.73,2475.67,2471.94,2473.17,2955
2025-01-09 14:45:00,2473.17,2473.82,2472.59,2473.28,2872
2025-01-09 15:00:00,2473.28,2474.88,2470.79,2472.55,1493
2025-01-09 15:15:00,2472.55,2475.74,2471.02,2474.67,4965
2025-01-09 15:30:00,2474.67,2478.65,2474.21,2476.89,755
2025-01-09 15:45:00,2476.89,2477.37,2474.18,2475.71,822
2025-01-09 16:00:00,2475.71,2477.26,2474.12,2475.42,3042
2025-01-09 16:15:00,2475.42,2476.59,2474.1,2474.65,4530
2025-01-09 16:30:00,2474.65,2475.37,2472.26,2473.22,2952
2025-01-09 16:45:00,2473.22,2476.9,2472.76,2475.36,3034
2025-01-09 17:00:00,2475.36,2476.26,2474.03,2475.02,1100
2025-01-09 17:15:00,2475.02,2477.88,2473.16,2477.19,3346
2025-01-09 17:30:00,2477.19,2478.37,2473.06,2474.85,2162
2025-01-09 17:45:00,2474.85,2476.34,2472.06,2473.34,3663
2025-01-09 18:00:00,2473.34,2475.08,2470.24,2471.33,2579
2025-01-09 18:15:00,2471.33,2473.5,2470.32,2471.61,1906
2025-01-09 18:30:00,2471.61,2472.23,2469.78,2471.01,4154
2025-01-09 18:45:00,2471.01,2472.98,2469.04,2470.55,3793
2025-01-09 19:00:00,2470.55,2472.55,2468.52,2470.29,4523
2025-01-09 19:15:00,2470.29,2470.68,2467.47,2469.0,3934
2025-01-09 19:30:00,2469.0,2472.75,2468.68,2470.77,755
2025-01-09 19:45:00,2470.77,2472.27,2467.59,2469.58,4101
2025-01-09 20:00:00,2469.58,2470.85,2466.47,2468.09,4194
2025-01-09 20:15:00,2468.09,2470.56,2466.73,2468.9,3127
2025-01-09 20:30:00,2468.9,2469.49,2465.89,2466.59,3500
2025-01-09 20:45:00,2466.59,2467.12,2462.5,2464.41,1450
2025-01-09 21:00:00,2464.41,2465.65,2461.79,2462.71,1367
2025-01-09 21:15:00,2462.71,2463.02,2460.34,2460.67,2593
2025-01-09 21:30:00,2460.67,2462.58,2459.21,2460.53,2555
2025-01-09 21:45:00,2460.53,2463.34,2459.9,2462.58,4080
2025-01-09 22:00:00,2462.58,2463.17,2459.19,2460.84,2537
2025-01-09 22:15:00,2460.84,2463.02,2459.12,2461.71,4811
2025-01-09 22:30:00,2461.71,2462.59,2459.68,2461.45,3080
2025-01-09 22:45:00,2461.45,2463.37,2460.88,2462.58,1547
2025-01-09 23:00:00,2462.58,2465.43,2461.94,2463.58,2691
2025-01-09 23:15:00,2463.58,2464.41,2461.88,2463.44,1677
2025-01-09 23:30:00,2463.44,2465.47,2462.37,2463.9,4551
2025-01-09 23:45:00,2463.9,2466.39,2462.96,2465.06,2613
2025-01-10 00:00:00,2465.06,2465.65,2462.45,2462.98,1645
2025-01-10 00:15:00,2462.98,2464.22,2459.69,2460.75,2517
2025-01-10 00:30:00,2460.75,2461.22,2457.67,2458.65,2471
2025-01-10 00:45:00,2458.65,2462.53,2456.68,2460.86,2121
2025-01-10 01:00:00,2460.86,2463.11,2459.15,2462.42,2614
2025-01-10 01:15:00,2462.42,2465.62,2461.92,2464.36,3707
2025-01-10 01:30:00,2464.36,2466.56,2463.2,2465.73,2948
2025-01-10 01:45:00,2465.73,2466.72,2463.63,2465.09,1138
2025-01-10 02:00:00,2465.09,2465.58,2461.51,2462.85,3221
2025-01-10 02:15:00,2462.85,2464.3,2461.33,2463.09,3619
2025-01-10 02:30:00,2463.09,2465.43,2461.6,2464.35,4349
2025-01-10 02:45:00,2464.35,2467.81,2462.68,2465.89,3936
2025-01-10 03:00:00,2465.89,2467.34,2463.02,2463.51,3068
2025-01-10 03:15:00,2463.51,2465.04,2462.8,2463.65,4540
2025-01-10 03:30:00,2463.65,2465.25,2461.54,2463.31,1470
2025-01-10 03:45:00,2463.31,2463.98,2459.41,2460.6,1875
2025-01-10 04:00:00,2460.6,2463.35,2460.18,2461.86,2106
2025-01-10 04:15:00,2461.86,2463.3,2458.39,2459.64,4645
2025-01-10 04:30:00,2459.64,2461.57,2457.22,2457.87,976
2025-01-10 04:45:00,2457.87,2459.76,2457.54,2459.1,4991
2025-01-10 05:00:00,2459.1,2462.06,2457.74,2460.74,2405
2025-01-10 05:15:00,2460.74,2462.38,2457.95,2459.2,3028
2025-01-10 05:30:00,2459.2,2461.95,2457.53,2461.33,3692
2025-01-10 05:45:00,2461.33,2464.09,2460.38,2462.26,1759
2025-01-10 06:00:00,2462.26,2465.87,2461.28,2464.06,2893
2025-01-10 06:15:00,2464.06,2464.94,2461.39,2463.28,2670
2025-01-10 06:30:00,2463.28,2463.68,2461.12,2462.83,3841
2025-01-10 06:45:00,2462.83,2463.99,2460.51,2461.98,3526
2025-01-10 07:00:00,2461.98,2464.68,2460.51,2462.82,3578
2025-01-10 07:15:00,2462.82,2464.77,2459.62,2460.98,2013
2025-01-10 07:30:00,2460.98,2461.99,2459.94,2461.33,2298
2025-01-10 07:45:00,2461.33,2461.87,2460.11,2461.53,3372
2025-01-10 08:00:00,2461.53,2462.63,2457.7,2459.68,1558
2025-01-10 08:15:00,2459.68,2463.52,2458.17,2461.73,2787
2025-01-10 08:30:00,2461.73,2463.68,2461.14,2462.89,802
2025-01-10 08:45:00,2462.89,2463.78,2461.89,2462.33,1035
2025-01-10 09:00:00,2462.33,2465.63,2460.85,2463.89,1709
2025-01-10 09:15:00,2463.89,2466.13,2462.07,2465.06,3536
2025-01-10 09:30:00,2465.06,2465.77,2462.14,2463.54,1750
2025-01-10 09:45:00,2463.54,2464.91,2461.14,2462.23,3637
2025-01-10 10:00:00,2462.23,2464.39,2460.83,2462.66,709
2025-01-10 10:15:00,2462.66,2464.06,2460.59,2461.59,1941
2025-01-10 10:30:00,2461.59,2462.59,2459.45,2460.88,4659
2025-01-10 10:45:00,2460.88,2462.49,2459.41,2461.32,514
2025-01-10 11:00:00,2461.32,2462.01,2459.66,2460.82,2919
2025-01-10 11:15:00,2460.82,2462.63,2459.3,2460.71,3062
2025-01-10 11:30:00,2460.71,2462.49,2459.23,2460.96,1346
2025-01-10 11:45:00,2460.96,2464.88,2460.52,2462.98,2353
2025-01-10 12:00:00,2462.98,2464.53,2462.09,2463.84,991
2025-01-10 12:15:00,2463.84,2465.76,2462.01,2463.11,2463
2025-01-10 12:30:00,2463.11,2466.31,2462.76,2464.69,1280
2025-01-10 12:45:00,2464.69,2468.28,2464.32,2466.6,4867
2025-01-10 13:00:00,2466.6,2469.64,2466.03,2468.39,4841
2025-01-10 13:15:00,2468.39,2469.51,2466.7,2467.42,1974
2025-01-10 13:30:00,2467.42,2468.57,2463.76,2465.12,3615
2025-01-10 13:45:00,2465.12,2466.15,2461.83,2463.35,2630
2025-01-10 14:00:00,2463.35,2465.15,2461.45,2462.75,4561
2025-01-10 14:15:00,2462.75,2464.86,2461.39,2463.01,525
2025-01-10 14:30:00,2463.01,2464.05,2462.29,2463.18,4418
2025-01-10 14:45:00,2463.18,2466.32,2461.54,2464.89,773
2025-01-10 15:00:00,2464.89,2466.83,2463.92,2465.95,3049
2025-01-10 15:15:00,2465.95,2466.76,2462.97,2463.84,4304
2025-01-10 15:30:00,2463.84,2465.64,2462.56,2465.24,3077
2025-01-10 15:45:00,2465.24,2465.61,2461.93,2463.48,2514
2025-01-10 16:00:00,2463.48,2465.51,2462.82,2464.26,1025
2025-01-10 16:15:00,2464.26,2465.83,2463.2,2465.24,2297
2025-01-10 16:30:00,2465.24,2466.3,2463.57,2463.92,1412
2025-01-10 16:45:00,2463.92,2465.28,2462.77,2464.66,2207
2025-01-10 17:00:00,2464.66,2466.36,2464.19,2464.82,766
2025-01-10 17:15:00,2464.82,2466.76,2463.92,2465.61,708
2025-01-10 17:30:00,2465.61,2467.52,2463.65,2466.27,2450
2025-01-10 17:45:00,2466.27,2468.68,2465.37,2468.01,3929
2025-01-10 18:00:00,2468.01,2468.53,2465.0,2466.79,4531
2025-01-10 18:15:00,2466.79,2469.19,2466.45,2468.04,2971
2025-01-10 18:30:00,2468.04,2471.44,2467.18,2469.97,3745
2025-01-10 18:45:00,2469.97,2471.66,2468.97,2470.99,4215
2025-01-10 19:00:00,2470.99,2473.47,2469.25,2472.91,2412
2025-01-10 19:15:00,2472.91,2474.16,2472.43,2473.71,1485
2025-01-10 19:30:00,2473.71,2475.65,2471.14,2471.6,923
2025-01-10 19:45:00,2471.6,2472.29,2468.62,2469.87,690
2025-01-10 20:00:00,2469.87,2471.7,2469.53,2470.3,3611
2025-01-10 20:15:00,2470.3,2471.75,2468.39,2469.48,2568
2025-01-10 20:30:00,2469.48,2470.93,2467.58,2470.49,3771
2025-01-10 20:45:00,2470.49,2473.73,2469.34,2471.98,4911
2025-01-10 21:00:00,2471.98,2472.77,2470.31,2471.2,4052
2025-01-10 21:15:00,2471.2,2472.74,2469.63,2471.33,3483
2025-01-10 21:30:00,2471.33,2472.41,2468.37,2469.85,4137
2025-01-10 21:45:00,2469.85,2472.24,2468.87,2471.72,4209
2025-01-10 22:00:00,2471.72,2473.32,2471.14,2472.05,3316
2025-01-10 22:15:00,2472.05,2472.56,2471.38,2471.93,2642
2025-01-10 22:30:00,2471.93,2474.71,2471.11,2473.69,2065
2025-01-10 22:45:00,2473.69,2477.27,2472.03,2475.53,1793
2025-01-10 23:00:00,2475.53,2477.63,2474.49,2476.47,637
2025-01-10 23:15:00,2476.47,2477.05,2472.34,2474.21,2315
2025-01-10 23:30:00,2474.21,2476.24,2473.17,2475.77,2047
2025-01-10 23:45:00,2475.77,2478.12,2475.32,2477.28,1383
2025-01-11 00:00:00,2477.28,2480.73,2476.9,2479.42,4630
2025-01-11 00:15:00,2479.42,2480.31,2477.59,2478.45,1589
2025-01-11 00:30:00,2478.45,2480.59,2477.82,2479.25,3491
2025-01-11 00:45:00,2479.25,2480.68,2476.16,2476.95,3872
2025-01-11 01:00:00,2476.95,2479.38,2475.61,2478.09,2841
2025-01-11 01:15:00,2478.09,2480.78,2476.64,2479.65,2258
2025-01-11 01:30:00,2479.65,2482.24,2478.31,2480.36,3556
2025-01-11 01:45:00,2480.36,2481.17,2479.27,2480.7,3617
2025-01-11 02:00:00,2480.7,2482.46,2476.36,2478.02,2901
2025-01-11 02:15:00,2478.02,2481.1,2476.9,2479.72,1660
2025-01-11 02:30:00,2479.72,2481.15,2477.23,2478.74,1877
2025-01-11 02:45:00,2478.74,2479.35,2476.17,2477.89,3753
2025-01-11 03:00:00,2477.89,2478.51,2474.41,2475.14,1798
2025-01-11 03:15:00,2475.14,2477.5,2474.67,2477.04,4449
2025-01-11 03:30:00,2477.04,2478.75,2475.76,2478.02,3402
2025-01-11 03:45:00,2478.02,2481.13,2476.64,2480.25,1208
2025-01-11 04:00:00,2480.25,2480.89,2476.19,2477.82,1485
2025-01-11 04:15:00,2477.82,2479.22,2474.69,2476.1,1649
2025-01-11 04:30:00,2476.1,2479.87,2474.58,2478.04,4455
2025-01-11 04:45:00,2478.04,2479.46,2474.92,2476.75,3613
2025-01-11 05:00:00,2476.75,2478.58,2472.58,2474.31,1156
2025-01-11 05:15:00,2474.31,2475.03,2473.63,2474.38,549
2025-01-11 05:30:00,2474.38,2477.75,2473.99,2476.46,4965
2025-01-11 05:45:00,2476.46,2478.54,2474.51,2476.69,4277
2025-01-11 06:00:00,2476.69,2479.49,2476.3,2478.74,3352
2025-01-11 06:15:00,2478.74,2480.68,2477.65,2478.83,4145
2025-01-11 06:30:00,2478.83,2481.41,2477.13,2480.53,2652
2025-01-11 06:45:00,2480.53,2481.22,2478.75,2479.15,2207
2025-01-11 07:00:00,2479.15,2481.61,2478.51,2480.56,1436
2025-01-11 07:15:00,2480.56,2482.47,2477.39,2479.06,4011
2025-01-11 07:30:00,2479.06,2480.43,2477.19,2479.9,4412
2025-01-11 07:45:00,2479.9,2482.54,2478.39,2480.62,3437
2025-01-11 08:00:00,2480.62,2481.5,2478.03,2478.55,4458
2025-01-11 08:15:00,2478.55,2479.91,2477.0,2478.58,2077
2025-01-11 08:30:00,2478.58,2480.02,2476.09,2476.89,3742
2025-01-11 08:45:00,2476.89,2478.46,2473.71,2475.23,4170
2025-01-11 09:00:00,2475.23,2476.6,2474.34,2475.18,2266
2025-01-11 09:15:00,2475.18,2476.6,2473.37,2473.89,3474
2025-01-11 09:30:00,2473.89,2474.99,2471.41,2472.23,4346
2025-01-11 09:45:00,2472.23,2474.31,2470.26,2473.06,2811
2025-01-11 10:00:00,2473.06,2475.71,2471.37,2474.46,2005
2025-01-11 10:15:00,2474.46,2476.87,2472.65,2476.43,4615
2025-01-11 10:30:00,2476.43,2478.49,2475.1,2476.76,609
2025-01-11 10:45:00,2476.76,2478.72,2476.39,2477.67,2651
2025-01-11 11:00:00,2477.67,2478.28,2476.37,2477.95,4603
2025-01-11 11:15:00,2477.95,2478.71,2475.7,2477.09,3384
2025-01-11 11:30:00,2477.09,2478.45,2475.21,2477.28,4930
2025-01-11 11:45:00,2477.28,2479.78,2475.62,2479.26,1521
2025-01-11 12:00:00,2479.26,2481.16,2475.58,2477.36,1169
2025-01-11 12:15:00,2477.36,2478.69,2476.0,2476.56,3101
2025-01-11 12:30:00,2476.56,2478.37,2474.28,2474.67,4485
2025-01-11 12:45:00,2474.67,2475.27,2471.15,2473.06,4824
2025-01-11 13:00:00,2473.06,2474.57,2470.96,2471.78,4919
2025-01-11 13:15:00,2471.78,2473.59,2469.9,2472.57,794
2025-01-11 13:30:00,2472.57,2474.25,2470.71,2471.44,2094
2025-01-11 13:45:00,2471.44,2473.36,2469.82,2472.94,4784
2025-01-11 14:00:00,2472.94,2474.19,2469.68,2471.17,3870
2025-01-11 14:15:00,2471.17,2473.84,2470.67,2472.52,2823
2025-01-11 14:30:00,2472.52,2474.02,2469.54,2471.23,1712
2025-01-11 14:45:00,2471.23,2473.91,2469.25,2473.35,595
2025-01-11 15:00:00,2473.35,2474.08,2469.53,2471.17,1987
2025-01-11 15:15:00,2471.17,2472.48,2469.06,2470.49,2118
2025-01-11 15:30:00,2470.49,2472.79,2469.05,2471.94,4739
2025-01-11 15:45:00,2471.94,2472.98,2468.52,2470.04,1488
2025-01-11 16:00:00,2470.04,2472.56,2468.17,2471.5,2802
2025-01-11 16:15:00,2471.5,2473.48,2470.21,2471.37,1046
2025-01-11 16:30:00,2471.37,2472.17,2468.73,2470.59,1434
2025-01-11 16:45:00,2470.59,2472.11,2468.49,2469.4,3150
2025-01-11 17:00:00,2469.4,2470.43,2466.55,2467.54,4314
2025-01-11 17:15:00,2467.54,2469.77,2467.11,2468.47,2534
2025-01-11 17:30:00,2468.47,2470.63,2468.1,2469.34,3954
2025-01-11 17:45:00,2469.34,2469.69,2468.1,2469.01,4416
2025-01-11 18:00:00,2469.01,2471.12,2468.32,2469.67,1473
2025-01-11 18:15:00,2469.67,2470.62,2467.91,2469.25,2667
2025-01-11 18:30:00,2469.25,2471.02,2467.45,2468.61,3440
2025-01-11 18:45:00,2468.61,2469.73,2466.45,2466.89,3187
2025-01-11 19:00:00,2466.89,2467.95,2464.29,2465.42,1659
2025-01-11 19:15:00,2465.42,2466.78,2462.99,2464.99,2401
2025-01-11 19:30:00,2464.99,2465.89,2462.94,2464.35,2548
2025-01-11 19:45:00,2464.35,2465.28,2462.9,2463.79,1080
2025-01-11 20:00:00,2463.79,2464.48,2461.77,2462.36,4870
2025-01-11 20:15:00,2462.36,2462.67,2458.6,2460.07,3962
2025-01-11 20:30:00,2460.07,2461.88,2458.51,2460.88,1272
2025-01-11 20:45:00,2460.88,2461.97,2458.57,2458.95,3776
2025-01-11 21:00:00,2458.95,2461.98,2458.29,2460.48,3828
2025-01-11 21:15:00,2460.48,2462.07,2457.77,2458.25,3829
2025-01-11 21:30:00,2458.25,2458.7,2455.03,2455.92,2762
2025-01-11 21:45:00,2455.92,2456.57,2453.48,2454.51,2174
2025-01-11 22:00:00,2454.51,2457.66,2453.05,2456.89,769
2025-01-11 22:15:00,2456.89,2458.42,2453.67,2455.35,3940
2025-01-11 22:30:00,2455.35,2456.9,2454.03,2455.26,4878
2025-01-11 22:45:00,2455.26,2457.87,2454.79,2455.91,3558
2025-01-11 23:00:00,2455.91,2456.24,2452.21,2453.95,995
2025-01-11 23:15:00,2453.95,2455.86,2451.25,2451.98,4070
2025-01-11 23:30:00,2451.98,2454.93,2451.03,2453.68,3511
2025-01-11 23:45:00,2453.68,2455.89,2451.72,2455.11,3118
2025-01-12 00:00:00,2455.11,2456.84,2451.76,2453.7,1373
2025-01-12 00:15:00,2453.7,2455.59,2451.65,2453.0,532
2025-01-12 00:30:00,2453.0,2456.36,2452.56,2454.94,4765
2025-01-12 00:45:00,2454.94,2457.34,2453.16,2455.35,3279
2025-01-12 01:00:00,2455.35,2456.25,2454.89,2455.74,1921
2025-01-12 01:15:00,2455.74,2457.29,2452.86,2453.41,4562
2025-01-12 01:30:00,2453.41,2454.17,2451.62,2453.73,1226
2025-01-12 01:45:00,2453.73,2455.67,2451.05,2452.86,3274
2025-01-12 02:00:00,2452.86,2455.42,2451.27,2455.03,4468
2025-01-12 02:15:00,2455.03,2456.2,2453.84,2455.28,1408
2025-01-12 02:30:00,2455.28,2457.11,2454.14,2454.87,1999
2025-01-12 02:45:00,2454.87,2458.04,2453.1,2456.28,4734
2025-01-12 03:00:00,2456.28,2460.32,2455.2,2458.9,1369
2025-01-12 03:15:00,2458.9,2460.3,2456.41,2457.09,1339
2025-01-12 03:30:00,2457.09,2457.89,2455.05,2456.77,2022
2025-01-12 03:45:00,2456.77,2459.66,2455.42,2458.66,2128
2025-01-12 04:00:00,2458.66,2461.6,2457.91,2460.68,3737
2025-01-12 04:15:00,2460.68,2462.52,2459.47,2462.0,2064
2025-01-12 04:30:00,2462.0,2463.4,2459.36,2461.22,2735
2025-01-12 04:45:00,2461.22,2463.73,2459.92,2461.96,4117
2025-01-12 05:00:00,2461.96,2465.71,2460.24,2464.03,4880
2025-01-12 05:15:00,2464.03,2466.62,2462.7,2466.29,3772
2025-01-12 05:30:00,2466.29,2467.95,2464.33,2467.46,4857
2025-01-12 05:45:00,2467.46,2468.57,2465.9,2467.19,3218
2025-01-12 06:00:00,2467.19,2469.77,2466.6,2469.23,4704
2025-01-12 06:15:00,2469.23,2472.02,2467.34,2471.57,1723
2025-01-12 06:30:00,2471.57,2473.25,2471.17,2472.26,1829
2025-01-12 06:45:00,2472.26,2473.03,2470.95,2471.55,4467
2025-01-12 07:00:00,2471.55,2474.76,2470.34,2473.88,2936
2025-01-12 07:15:00,2473.88,2475.53,2471.76,2473.58,1808
2025-01-12 07:30:00,2473.58,2475.68,2473.2,2474.48,4357
2025-01-12 07:45:00,2474.48,2476.42,2474.09,2475.87,3015
2025-01-12 08:00:00,2475.87,2478.85,2475.04,2476.91,2199
2025-01-12 08:15:00,2476.91,2477.66,2473.93,2474.96,3554
2025-01-12 08:30:00,2474.96,2475.67,2472.9,2473.27,2735
2025-01-12 08:45:00,2473.27,2474.14,2472.81,2473.73,2400
2025-01-12 09:00:00,2473.73,2474.51,2470.89,2472.77,4370
2025-01-12 09:15:00,2472.77,2473.57,2470.69,2471.42,1973
2025-01-12 09:30:00,2471.42,2473.12,2470.21,2471.9,3221
2025-01-12 09:45:00,2471.9,2475.09,2470.71,2474.0,1215
2025-01-12 10:00:00,2474.0,2475.3,2472.94,2474.29,4830
2025-01-12 10:15:00,2474.29,2475.69,2470.86,2472.1,4696
2025-01-12 10:30:00,2472.1,2472.92,2470.52,2471.2,764
2025-01-12 10:45:00,2471.2,2472.97,2468.56,2469.61,851
2025-01-12 11:00:00,2469.61,2470.09,2467.36,2468.92,3139
2025-01-12 11:15:00,2468.92,2469.57,2466.35,2468.32,2590
2025-01-12 11:30:00,2468.32,2470.34,2467.04,2468.6,3176
2025-01-12 11:45:00,2468.6,2469.28,2465.18,2466.56,859
2025-01-12 12:00:00,2466.56,2470.98,2465.84,2469.11,2457
2025-01-12 12:15:00,2469.11,2470.93,2464.85,2466.78,1723
2025-01-12 12:30:00,2466.78,2468.5,2463.46,2464.79,3454
2025-01-12 12:45:00,2464.79,2466.77,2462.4,2464.28,4476
2025-01-12 13:00:00,2464.28,2466.27,2461.72,2462.94,3108
2025-01-12 13:15:00,2462.94,2465.33,2462.12,2463.61,3527
2025-01-12 13:30:00,2463.61,2464.75,2462.74,2463.49,3343
2025-01-12 13:45:00,2463.49,2465.01,2459.75,2461.29,3875
2025-01-12 14:00:00,2461.29,2463.67,2460.01,2462.76,4301
2025-01-12 14:15:00,2462.76,2463.28,2460.56,2461.39,1096
2025-01-12 14:30:00,2461.39,2463.64,2459.79,2462.96,589
2025-01-12 14:45:00,2462.96,2464.7,2459.6,2461.01,2458
2025-01-12 15:00:00,2461.01,2462.58,2460.59,2461.82,2157
2025-01-12 15:15:00,2461.82,2464.33,2460.46,2463.29,4339
2025-01-12 15:30:00,2463.29,2465.06,2459.88,2461.39,2526
2025-01-12 15:45:00,2461.39,2464.98,2459.84,2463.61,984
2025-01-12 16:00:00,2463.61,2465.03,2461.65,2462.53,739
2025-01-12 16:15:00,2462.53,2464.04,2461.69,2462.25,2155
2025-01-12 16:30:00,2462.25,2465.48,2461.48,2463.94,846
2025-01-12 16:45:00,2463.94,2464.41,2460.8,2462.45,901
2025-01-12 17:00:00,2462.45,2465.67,2462.11,2464.26,3549
2025-01-12 17:15:00,2464.26,2465.47,2462.53,2464.97,4396
2025-01-12 17:30:00,2464.97,2465.91,2463.43,2464.18,740
2025-01-12 17:45:00,2464.18,2466.01,2461.2,2462.13,569
2025-01-12 18:00:00,2462.13,2463.65,2459.17,2460.77,2124
2025-01-12 18:15:00,2460.77,2463.55,2460.15,2462.56,1051
2025-01-12 18:30:00,2462.56,2463.94,2461.17,2463.57,2135
2025-01-12 18:45:00,2463.57,2466.59,2462.83,2465.96,2841
2025-01-12 19:00:00,2465.96,2466.79,2463.86,2465.74,2128
2025-01-12 19:15:00,2465.74,2466.57,2462.4,2464.04,2681
2025-01-12 19:30:00,2464.04,2466.78,2462.07,2465.62,1678
2025-01-12 19:45:00,2465.62,2466.44,2462.04,2463.34,1752
2025-01-12 20:00:00,2463.34,2464.12,2462.97,2463.45,4279
2025-01-12 20:15:00,2463.45,2465.25,2462.04,2464.91,2963
2025-01-12 20:30:00,2464.91,2468.79,2464.08,2467.12,3409
2025-01-12 20:45:00,2467.12,2469.42,2465.6,2467.83,3984
2025-01-12 21:00:00,2467.83,2471.91,2467.01,2470.05,1331
2025-01-12 21:15:00,2470.05,2470.72,2468.57,2469.37,4232
2025-01-12 21:30:00,2469.37,2471.42,2467.43,2470.53,3294
2025-01-12 21:45:00,2470.53,2472.77,2468.83,2470.9,3568
2025-01-12 22:00:00,2470.9,2473.35,2469.01,2472.1,4589
2025-01-12 22:15:00,2472.1,2473.01,2471.11,2472.29,2096
2025-01-12 22:30:00,2472.29,2473.83,2470.19,2471.77,1501
2025-01-12 22:45:00,2471.77,2473.81,2471.45,2472.83,614
2025-01-12 23:00:00,2472.83,2474.66,2471.86,2473.07,4945
2025-01-12 23:15:00,2473.07,2474.18,2472.27,2473.22,4801
2025-01-12 23:30:00,2473.22,2474.48,2470.32,2471.57,2891
2025-01-12 23:45:00,2471.57,2472.17,2471.0,2471.53,4551
2025-01-13 00:00:00,2471.53,2473.71,2469.77,2473.31,841
2025-01-13 00:15:00,2473.31,2477.01,2472.53,2475.55,1080
2025-01-13 00:30:00,2475.55,2476.12,2474.31,2475.63,2529
2025-01-13 00:45:00,2475.63,2479.37,2475.14,2477.38,1485
2025-01-13 01:00:00,2477.38,2478.37,2476.97,2477.37,2666
2025-01-13 01:15:00,2477.37,2481.29,2475.85,2479.52,1617
2025-01-13 01:30:00,2479.52,2482.43,2477.59,2481.74,3295
2025-01-13 01:45:00,2481.74,2482.11,2480.14,2480.79,3976
2025-01-13 02:00:00,2480.79,2482.41,2477.86,2478.66,3854
2025-01-13 02:15:00,2478.66,2480.12,2475.91,2476.66,2733
2025-01-13 02:30:00,2476.66,2477.33,2474.84,2476.0,3933
2025-01-13 02:45:00,2476.0,2478.11,2474.06,2477.71,3013
2025-01-13 03:00:00,2477.71,2479.37,2475.53,2476.89,3710
2025-01-13 03:15:00,2476.89,2478.71,2473.35,2474.78,3700
2025-01-13 03:30:00,2474.78,2475.85,2474.01,2475.46,4846
